"uid","fare_amount","pickup_datetime","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","passenger_count"
7056,11,"2013-03-09 22:33:00 UTC",-73.937562,40.804217,-73.957797,40.770237,1
55462,5,"2013-03-31 23:55:55 UTC",-74.009165,40.716809,-74.005668,40.732496,1
45342,8,"2013-03-01 09:13:00 UTC",-73.980952,40.737397,-74.003988,40.742945,1
18667,32,"2013-03-02 23:15:00 UTC",-73.97353,40.792888,-73.859815,40.752628,6
5509,14.5,"2013-03-17 15:49:29 UTC",-73.92871,40.752124,-73.953658,40.714346,1
55846,13.5,"2013-03-15 13:48:00 UTC",-73.962787,40.767542,-73.986692,40.736812,1
31297,5,"2013-03-16 00:49:06 UTC",-73.953943,40.774872,-73.959947,40.762901,4
67937,5,"2013-03-11 07:21:00 UTC",-73.99885,40.725392,-73.99885,40.725392,6
11512,29.5,"2013-03-23 22:07:00 UTC",-73.865022,40.77028,-73.98626,40.720627,5
21359,21.5,"2013-03-27 19:10:00 UTC",-73.958972,40.777762,-73.99479,40.725722,1
204,10,"2013-03-22 15:55:26 UTC",-73.972577,40.76397,-73.966384,40.757078,1
53787,4.5,"2013-03-25 21:56:00 UTC",-73.979037,40.746072,-73.977215,40.751975,2
3116,13,"2013-03-22 02:15:51 UTC",-73.969946,40.763693,-74.00623,40.74139,1
54782,7,"2013-03-12 13:12:00 UTC",-73.975702,40.759542,-73.97513,40.753825,1
16037,7,"2013-03-29 08:10:06 UTC",-73.961464,40.7564,-73.974762,40.755618,1
12136,6.5,"2013-03-09 15:20:00 UTC",-73.991252,40.760515,-73.983035,40.777022,1
6540,60,"2013-03-09 22:51:00 UTC",-73.984775,40.741247,-74.027267,40.740837,2
52025,8,"2013-03-02 03:47:00 UTC",-73.998672,40.745032,-73.99236,40.763917,4
22619,5,"2013-03-25 08:48:00 UTC",-73.981055,40.73751,-73.990018,40.730287,1
13044,7.5,"2013-03-24 07:31:00 UTC",-73.981767,40.75836,-73.959573,40.76374,1
47713,21.5,"2013-03-13 21:19:00 UTC",-74.01591,40.715095,-73.972995,40.755427,1
18220,9,"2013-03-12 10:50:35 UTC",-73.970567,40.752457,-73.973105,40.738621,1
68032,6,"2013-03-27 22:14:00 UTC",-73.990795,40.750807,-74.004537,40.752445,1
42029,9.5,"2013-03-05 16:50:28 UTC",-73.995453,40.739109,-74.00287,40.760395,1
52527,17,"2013-03-29 22:07:37 UTC",-73.953713,40.781952,-73.998781,40.729781,1
33031,16,"2013-03-02 22:55:00 UTC",-73.999625,40.733437,-74.00015,40.734912,1
59789,57.33,"2013-03-12 19:04:00 UTC",-73.789797,40.646952,-73.982977,40.742872,1
47862,7,"2013-03-30 02:32:53 UTC",-73.982502,40.723612,-73.982502,40.723612,1
16927,6.5,"2013-03-17 14:03:00 UTC",-73.967402,40.756945,-73.963532,40.771865,2
28850,7,"2013-03-19 15:40:00 UTC",-73.977393,40.752137,-73.977685,40.760172,1
42268,11.5,"2013-03-23 12:49:00 UTC",-74.015697,40.709575,-73.9912,40.720932,2
46384,13,"2013-03-14 17:50:00 UTC",-73.993865,40.744977,-73.986192,40.764047,1
15041,6.5,"2013-03-03 21:23:31 UTC",-73.994467,40.740585,-73.999801,40.729604,1
41938,8,"2013-03-10 04:05:05 UTC",-73.969241,40.760466,-73.984482,40.774627,1
39246,10.5,"2013-03-07 04:16:45 UTC",-73.966148,40.765162,-73.938431,40.793981,1
34505,4.5,"2013-03-26 07:55:35 UTC",-73.972994,40.74424,-73.975428,40.751385,1
25191,8.5,"2013-03-12 19:57:00 UTC",-73.984055,40.74414,-74.003652,40.736767,1
61174,34.33,"2013-03-11 06:48:15 UTC",-73.964207,40.756292,-73.864565,40.770117,1
11033,12,"2013-03-26 10:11:00 UTC",-73.989182,40.774327,-73.956642,40.78094,1
55728,13.5,"2013-03-17 15:54:00 UTC",-73.995942,40.769181,-73.964742,40.755799,1
33863,11.5,"2013-03-19 17:20:37 UTC",-73.997584,40.729709,-73.987026,40.759477,2
48393,7,"2013-03-25 14:18:00 UTC",-73.968967,40.758907,-73.976987,40.763017,1
17085,22.5,"2013-03-06 18:21:00 UTC",-73.967495,40.763177,-73.86933,40.724472,1
38278,12,"2013-03-17 12:48:00 UTC",-73.946957,40.780157,-73.971405,40.795342,1
17529,4,"2013-03-22 21:12:00 UTC",-73.976705,40.75631,-73.971795,40.754907,2
6330,11,"2013-03-17 08:31:00 UTC",-73.988472,40.727562,-73.983387,40.701372,3
41636,6,"2013-03-17 03:50:41 UTC",-73.987871,40.72832,-73.987361,40.722398,2
48013,18,"2013-03-26 23:59:36 UTC",-73.971651,40.79489,-73.981228,40.737485,1
29649,11,"2013-03-24 18:58:00 UTC",-73.967223,40.762642,-73.986462,40.75033,1
68909,8,"2013-03-17 11:16:56 UTC",-74.012541,40.716358,-73.998136,40.726052,2
5714,9.5,"2013-03-30 23:58:00 UTC",-74.002693,40.73388,-73.982477,40.737702,1
14678,7,"2013-03-27 15:36:52 UTC",-73.968427,40.758876,-73.954883,40.765383,1
14773,10.5,"2013-03-01 10:06:49 UTC",-74.008188,40.737728,-73.986088,40.7425,1
44810,10,"2013-03-04 07:05:00 UTC",-74.00219,40.734418,-73.976687,40.763815,1
66019,16,"2013-03-11 07:59:33 UTC",-73.99977,40.687172,-73.979017,40.719603,2
49377,6,"2013-03-01 22:38:00 UTC",-73.94963,40.780832,-73.959492,40.76742,1
56706,19.5,"2013-03-18 19:30:25 UTC",-73.960303,40.813246,-73.970292,40.760417,1
53227,4,"2013-03-02 09:25:40 UTC",-73.9927,40.724191,-74.000985,40.724397,1
11473,18.5,"2013-03-27 15:43:23 UTC",-74.008847,40.713834,-73.967767,40.755411,1
32971,6,"2013-03-11 21:38:27 UTC",-73.963464,40.761759,-73.974217,40.758992,1
49620,4.5,"2013-03-27 09:54:57 UTC",-73.959341,40.763117,-73.950813,40.771538,1
14728,11.5,"2013-03-21 20:06:00 UTC",-73.941668,40.754907,-73.906565,40.745365,1
68758,10,"2013-03-30 04:17:43 UTC",-74.003021,40.733484,-73.985778,40.762869,2
40868,11,"2013-03-06 13:19:52 UTC",-73.955773,40.779481,-73.982436,40.774843,1
14704,12,"2013-03-05 20:18:16 UTC",-73.977783,40.76017,-73.980509,40.783055,1
53627,19,"2013-03-27 19:35:31 UTC",-73.991299,40.742297,-73.988735,40.693564,1
68246,14.5,"2013-03-31 14:35:29 UTC",-73.978637,40.736166,-73.949081,40.785022,1
25442,8,"2013-03-04 11:42:30 UTC",-73.986549,40.740123,-73.998511,40.722974,1
11776,6.5,"2013-03-01 23:35:01 UTC",-73.9858,40.74116,-73.986917,40.72946,1
1137,13.5,"2013-03-14 22:03:00 UTC",-73.980912,40.781817,-74.008783,40.742512,2
53963,11,"2013-03-18 12:39:00 UTC",-73.9769,40.733677,-73.955742,40.763952,1
36630,5,"2013-03-02 23:25:00 UTC",-73.958318,40.775997,-73.977455,40.75419,5
21513,6.5,"2013-03-05 14:20:00 UTC",-74.00476,40.740625,-73.994932,40.750023,1
49088,15,"2013-03-07 19:48:30 UTC",-73.932767,40.759012,-73.98691,40.770946,1
53674,9.5,"2013-03-21 13:05:10 UTC",-73.956365,40.781316,-73.979433,40.771585,1
17533,20,"2013-03-01 02:29:00 UTC",-73.954262,40.806045,-73.954262,40.806045,5
54104,13,"2013-03-23 00:29:24 UTC",-74.007604,40.74088,-73.989461,40.718078,4
65,11,"2013-03-15 08:11:00 UTC",-73.999478,40.761342,-73.975932,40.759827,1
55493,6.5,"2013-03-01 23:55:00 UTC",-73.982233,40.691662,-73.96702,40.69767,1
40926,10,"2013-03-14 02:23:42 UTC",-73.993112,40.729832,-73.990611,40.757647,1
12377,7.5,"2013-03-28 17:46:00 UTC",-73.966743,40.764127,-73.947723,40.776432,1
56601,9,"2013-03-15 22:32:00 UTC",-73.99033,40.756022,-73.975782,40.750587,1
60794,5,"2013-03-04 10:46:11 UTC",-73.973502,40.747112,-73.979965,40.744067,1
28883,4.5,"2013-03-31 04:57:51 UTC",-73.9974,40.746772,-73.990764,40.755709,1
4034,5,"2013-03-16 13:06:00 UTC",-73.982167,40.76945,-73.984368,40.77483,1
35381,5,"2013-03-03 16:58:50 UTC",-73.969987,40.796901,-73.961652,40.798509,1
38060,14.5,"2013-03-17 12:43:32 UTC",-74.006344,40.711768,-74.005153,40.756467,1
20887,4.5,"2013-03-31 12:27:38 UTC",-73.975321,40.777035,-73.976341,40.776475,1
23777,11,"2013-03-03 11:06:00 UTC",-73.967502,40.792722,-73.94253,40.817342,1
31177,12.5,"2013-03-22 21:44:00 UTC",-74.006112,40.750197,-73.973563,40.747932,1
15237,4.5,"2013-03-21 08:58:11 UTC",-73.964385,40.764867,-73.954835,40.766088,1
53987,12,"2013-03-23 18:48:00 UTC",-73.991505,40.750162,-74.008558,40.720457,1
20233,6,"2013-03-30 19:58:48 UTC",-74.00571,40.740393,-73.994957,40.750047,3
62385,6.5,"2013-03-17 14:52:00 UTC",-73.993557,40.739488,-73.977667,40.745488,1
21061,12,"2013-03-20 13:13:00 UTC",-73.950872,40.770882,-73.97982,40.746282,1
31270,13.5,"2013-03-13 22:42:59 UTC",-73.95338,40.790569,-73.987004,40.748569,1
20274,7,"2013-03-24 00:16:00 UTC",-74.009098,40.716895,-74.007537,40.706052,1
54425,9,"2013-03-09 23:23:47 UTC",-73.988835,40.774018,-74.001928,40.747562,1
31010,5.5,"2013-03-20 21:55:00 UTC",-73.979702,40.761597,-73.99212,40.725365,3
48042,29.33,"2013-03-25 12:50:21 UTC",-73.874489,40.774032,-73.947509,40.77085,2
59989,7,"2013-03-13 14:07:00 UTC",-73.994397,40.73503,-74.00553,40.727135,1
10730,11.5,"2013-03-23 04:16:00 UTC",-73.964903,40.755888,-73.98063,40.721617,1
10184,6,"2013-03-21 15:14:00 UTC",-73.974105,40.75799,-73.963248,40.772977,6
30467,6.5,"2013-03-20 10:13:00 UTC",-73.96632,40.753567,-73.97636,40.748872,1
17057,5.5,"2013-03-15 19:31:23 UTC",-73.977915,40.746157,-73.969296,40.757907,2
28200,11,"2013-03-15 00:53:00 UTC",-73.986345,40.751682,-73.950002,40.780677,2
19308,8.5,"2013-03-03 03:11:36 UTC",-74.004901,40.726209,-73.994039,40.747943,2
4493,13.5,"2013-03-17 04:23:00 UTC",-73.958305,40.778857,-73.988932,40.736572,2
38722,8,"2013-03-25 08:06:00 UTC",-73.988357,40.727547,-74.007232,40.725122,1
45304,11.5,"2013-03-17 17:53:00 UTC",-73.991085,40.74958,-73.984842,40.724442,3
17827,19.5,"2013-03-02 04:12:09 UTC",-73.988735,40.726978,-73.95051,40.669507,4
36128,6.5,"2013-03-03 11:47:00 UTC",-73.99658,40.736342,-73.99671,40.725502,1
61804,4.5,"2013-03-30 01:48:00 UTC",-74.007205,40.740827,-74.003665,40.748507,1
58071,7,"2013-03-04 17:36:00 UTC",-73.98068,40.767557,-73.966113,40.768702,1
33060,10.5,"2013-03-30 22:40:02 UTC",-73.981793,40.778458,-73.948795,40.774932,1
8046,10.5,"2013-03-28 08:57:50 UTC",-73.972336,40.74674,-73.973292,40.760915,1
23637,31,"2013-03-28 01:17:24 UTC",-73.983762,40.764647,-73.845503,40.695187,1
5163,57.33,"2013-03-24 12:00:19 UTC",-73.99567,40.73888,-73.781083,40.646784,1
33533,7.5,"2013-03-10 12:59:00 UTC",-74.004147,40.711242,-73.994227,40.719842,5
56019,6.5,"2013-03-13 12:39:56 UTC",-73.965341,40.774445,-73.967649,40.763026,1
13384,9,"2013-03-27 20:54:26 UTC",-73.966687,40.79336,-73.940436,40.793526,1
42403,73,"2013-03-28 14:03:00 UTC",-73.99687,40.73167,-74.179005,40.688905,1
39806,10.5,"2013-03-03 07:45:00 UTC",-73.952357,40.768857,-73.937095,40.804297,6
5687,8.5,"2013-03-26 11:08:00 UTC",-73.993698,40.735985,-74.000995,40.721515,1
46566,14,"2013-03-16 15:26:00 UTC",-73.98023,40.738877,-73.986197,40.734467,3
55688,5.5,"2013-03-06 19:04:00 UTC",-73.99231,40.725022,-73.973512,40.755957,1
22931,6,"2013-03-17 20:10:31 UTC",-74.009008,40.731115,-74.003058,40.743726,1
30967,23.33,"2013-03-19 22:31:00 UTC",-73.983398,40.759668,-73.957753,40.719663,1
56618,5,"2013-03-11 18:05:00 UTC",-73.980122,40.721492,-73.9862,40.722377,3
11687,79.25,"2013-03-30 04:10:00 UTC",-74.00397,40.748142,-74.176702,40.693432,5
51973,8.5,"2013-03-07 09:02:00 UTC",-73.984553,40.76758,-73.969117,40.758467,1
47737,7,"2013-03-27 21:34:00 UTC",-73.981475,40.748022,-73.988783,40.757415,2
13102,10.5,"2013-03-24 20:42:00 UTC",-73.99459,40.750562,-74.001737,40.730377,1
3761,6,"2013-03-16 07:21:46 UTC",-74.001138,40.728858,-73.995433,40.717395,1
7432,6,"2013-03-30 14:34:00 UTC",-73.98223,40.767682,-73.965097,40.763357,1
14549,8.5,"2013-03-01 21:49:26 UTC",-73.998214,40.713569,-73.975417,40.719039,1
32319,20.5,"2013-03-16 22:15:15 UTC",-73.958902,40.775067,-74.004147,40.721923,1
59895,16,"2013-03-14 21:04:00 UTC",-74.005185,40.730897,-73.998682,40.685657,1
68376,7.5,"2013-03-25 14:48:00 UTC",-73.993248,40.746305,-73.980088,40.748542,2
15795,7,"2013-03-21 19:51:00 UTC",-73.98169,40.77286,-73.976557,40.785847,6
59641,15,"2013-03-01 10:49:25 UTC",-73.960708,40.772448,-73.986908,40.749278,1
22112,10.5,"2013-03-06 08:54:59 UTC",-73.971338,40.760031,-73.985214,40.754041,1
54158,10,"2013-03-04 21:00:00 UTC",-73.945232,40.818312,-73.940332,40.79804,1
39854,21,"2013-03-09 01:03:56 UTC",-74.003682,40.750736,-73.978947,40.679825,1
6914,4.5,"2013-03-30 09:42:00 UTC",-73.97135,40.795012,-73.96743,40.803097,1
10481,11.5,"2013-03-09 01:01:00 UTC",-73.988292,40.747597,-73.977055,40.786077,1
33549,9.5,"2013-03-02 08:29:00 UTC",-73.972865,40.755322,-73.9892,40.751202,5
33491,7,"2013-03-28 12:23:00 UTC",-73.985033,40.75868,-73.986925,40.745273,1
5553,8.5,"2013-03-31 15:36:08 UTC",-73.99134,40.752106,-73.981478,40.738202,1
26391,15,"2013-03-05 15:23:00 UTC",-73.97857,40.784957,-73.97636,40.759487,1
3224,14.5,"2013-03-14 00:03:33 UTC",-73.917042,40.76977,-73.925483,40.742568,1
31891,8,"2013-03-12 12:43:48 UTC",-73.966189,40.789792,-73.965506,40.774845,1
58861,7.5,"2013-03-06 17:38:04 UTC",-73.978597,40.788194,-73.978367,40.788062,1
15278,7.5,"2013-03-09 13:34:18 UTC",-74.00172,40.724972,-74.007872,40.73817,2
2906,10.5,"2013-03-28 20:04:00 UTC",-73.986483,40.740022,-73.960087,40.770227,6
50051,7.5,"2013-03-26 11:56:59 UTC",-73.989978,40.753668,-73.990316,40.745249,2
62343,43.75,"2013-03-05 20:39:00 UTC",-73.98064,40.753527,-74.086395,40.712632,1
67006,12,"2013-03-15 01:32:00 UTC",-73.978077,40.762972,-73.934995,40.761782,2
13326,9,"2013-03-24 14:05:00 UTC",-73.99449,40.751255,-73.976403,40.751872,1
14377,7.5,"2013-03-13 15:05:00 UTC",-73.9532,40.782842,-73.956665,40.769805,1
51884,9.5,"2013-03-04 07:46:54 UTC",-73.981558,40.730865,-73.976977,40.755529,1
57968,5,"2013-03-29 13:17:16 UTC",-73.993447,40.73297,-73.989124,40.736714,1
39554,12,"2013-03-12 15:36:00 UTC",-73.97335,40.74877,-73.972808,40.747727,1
3909,4,"2013-03-18 15:07:22 UTC",-73.968157,40.762297,-73.972583,40.756408,2
36616,7.5,"2013-03-13 18:05:00 UTC",-73.966182,40.753562,-73.957725,40.768547,2
51821,19.5,"2013-03-07 12:12:07 UTC",-73.99362,40.733332,-73.956405,40.771013,1
10616,5,"2013-03-12 21:50:00 UTC",-73.989707,40.730415,-73.997597,40.725937,1
33382,11,"2013-03-27 13:48:52 UTC",-74.013372,40.706115,-74.005138,40.725656,1
1941,11.5,"2013-03-21 19:04:00 UTC",-73.969487,40.761215,-73.973005,40.78687,1
27885,7,"2013-03-27 09:37:21 UTC",-74.003282,40.743867,-73.990611,40.739404,1
26114,8,"2013-03-28 07:17:00 UTC",-73.992937,40.758152,-73.98478,40.742527,5
30975,18,"2013-03-18 08:32:25 UTC",-73.961545,40.760047,-74.009291,40.702334,1
4749,10.5,"2013-03-26 17:56:44 UTC",-73.95455,40.789515,-73.967067,40.761815,2
14718,9.5,"2013-03-25 20:15:00 UTC",-73.96198,40.763887,-73.986477,40.730115,2
47245,11.5,"2013-03-16 20:15:00 UTC",-73.981987,40.743362,-73.985192,40.763805,3
69833,5.5,"2013-03-23 13:27:00 UTC",-73.993025,40.766037,-73.99579,40.769317,6
18439,6,"2013-03-03 03:55:09 UTC",-73.983687,40.725846,-73.989671,40.73438,1
36761,10.5,"2013-03-14 05:06:24 UTC",-73.990135,40.719443,-73.971202,40.756708,1
20194,7,"2013-03-16 17:38:00 UTC",-73.974485,40.762347,-73.955162,40.767627,1
10045,4.5,"2013-03-15 09:59:30 UTC",-73.959772,40.771293,-73.952502,40.777937,1
7643,12,"2013-03-14 07:58:55 UTC",-73.985471,40.733476,-74.013811,40.714829,1
32738,16.5,"2013-03-09 16:20:17 UTC",-73.978012,40.748703,-74.009716,40.710026,2
30607,19,"2013-03-09 04:27:15 UTC",-73.988881,40.736512,-73.917844,40.739111,1
62820,8.5,"2013-03-14 10:22:00 UTC",-73.978978,40.777665,-73.983162,40.761902,1
34019,22,"2013-03-16 03:51:24 UTC",-73.990301,40.760872,-73.939185,40.842286,1
63846,8,"2013-03-19 08:45:51 UTC",-73.980687,40.744913,-73.968897,40.758217,1
19974,6,"2013-03-28 18:05:00 UTC",-73.982797,40.742308,-73.980465,40.735353,1
64633,5,"2013-03-15 23:23:25 UTC",-73.999618,40.721713,-74.008655,40.715926,1
27361,11,"2013-03-06 22:23:12 UTC",-73.975558,40.749655,-74.004098,40.733465,1
1707,7.5,"2013-03-27 23:08:00 UTC",-73.955242,40.773502,-73.976485,40.764102,5
23969,5.5,"2013-03-11 06:43:43 UTC",-73.978073,40.753624,-73.978888,40.762512,1
23131,7.5,"2013-03-21 20:21:20 UTC",-73.977331,40.747032,-73.961131,40.769056,1
26065,6,"2013-03-06 12:24:13 UTC",-74.007355,40.728626,-73.998264,40.730339,2
11806,39.5,"2013-03-25 14:00:00 UTC",-73.866452,40.771225,-73.98424,40.662267,1
65261,6.5,"2013-03-27 10:05:57 UTC",-73.958954,40.780289,-73.970835,40.767241,4
4667,15.5,"2013-03-20 11:45:26 UTC",-73.985741,40.758364,-73.98294,40.72267,1
9856,8,"2013-03-30 01:17:00 UTC",-73.984602,40.743122,-73.999507,40.73097,1
9739,9.5,"2013-03-17 21:46:46 UTC",-73.957522,40.776843,-73.981248,40.744415,1
52440,13,"2013-03-12 10:07:00 UTC",-73.95298,40.783367,-73.966222,40.75773,1
61058,7,"2013-03-28 19:11:19 UTC",-74.00672,40.731118,-74.005191,40.720036,4
35133,6,"2013-03-13 06:44:46 UTC",-73.980936,40.742092,-73.977618,40.754033,1
166,4.5,"2013-03-08 14:55:00 UTC",-73.997952,40.720407,-73.994327,40.720442,1
12337,14.5,"2013-03-05 17:27:00 UTC",-73.968607,40.7572,-73.942508,40.803137,1
66120,10.5,"2013-03-22 22:02:23 UTC",-74.000698,40.746202,-74.010878,40.714713,4
51133,6,"2013-03-05 07:46:00 UTC",-73.968277,40.762577,-73.961272,40.765827,1
12157,29,"2013-03-17 05:03:58 UTC",-73.986488,40.726005,-73.871534,40.774335,1
48717,12.5,"2013-03-02 21:12:56 UTC",-73.964224,40.767732,-73.996571,40.725675,1
56693,8.5,"2013-03-12 12:39:00 UTC",-73.978187,40.787432,-73.961217,40.775032,1
42537,4,"2013-03-06 05:45:00 UTC",-73.945682,40.817737,-73.949712,40.81217,3
21658,8.5,"2013-03-27 19:24:00 UTC",-73.98445,40.759947,-73.981638,40.765395,1
64983,15.5,"2013-03-27 23:19:00 UTC",-73.981615,40.732742,-73.973615,40.787077,5
24838,7.5,"2013-03-14 11:13:00 UTC",-73.98075,40.744677,-73.99017,40.732447,1
5043,8,"2013-03-18 11:36:00 UTC",-73.9499,40.77251,-73.963627,40.764192,2
54878,6.5,"2013-03-02 00:49:00 UTC",-73.95701,40.766622,-73.971275,40.757437,2
40761,11,"2013-03-01 13:27:12 UTC",-73.991511,40.744921,-73.977938,40.745735,1
41986,4.5,"2013-03-16 09:37:39 UTC",-73.981076,40.763041,-73.988932,40.762041,1
56569,9.5,"2013-03-12 23:01:41 UTC",-73.966768,40.804178,-73.940669,40.794034,1
50049,18,"2013-03-24 20:31:15 UTC",-73.974073,40.784123,-73.912362,40.744894,1
35761,41.33,"2013-03-28 17:40:30 UTC",-73.873053,40.77401,-73.985695,40.74407,1
42002,7.5,"2013-03-09 22:35:00 UTC",-73.978627,40.762732,-73.981587,40.778442,6
23736,6.5,"2013-03-06 09:13:34 UTC",-73.960289,40.772809,-73.949837,40.771973,2
59061,22.5,"2013-03-15 12:56:00 UTC",-73.944412,40.834767,-74.001975,40.755612,6
64020,19,"2013-03-14 02:54:00 UTC",-74.006035,40.741297,-73.953402,40.744072,1
5522,17.5,"2013-03-10 18:23:00 UTC",-73.966828,40.793525,-73.993337,40.740972,1
8851,21.5,"2013-03-29 21:45:40 UTC",-73.940019,40.841023,-73.955754,40.772508,2
41411,14.5,"2013-03-02 21:06:00 UTC",-73.998887,40.722927,-73.975338,40.749585,1
34963,5,"2013-03-12 21:09:02 UTC",-74.00847,40.725779,-74.01605,40.717347,1
25657,12.5,"2013-03-12 19:31:57 UTC",-73.955227,40.768832,-73.987991,40.779467,4
25253,14,"2013-03-16 12:34:35 UTC",-73.961189,40.767446,-73.971031,40.764183,3
19488,39,"2013-03-09 03:16:50 UTC",-73.98759,40.722535,-73.937598,40.849847,3
53211,22.5,"2013-03-28 01:34:52 UTC",-73.987298,40.750323,-73.929939,40.685604,1
11223,10.5,"2013-03-25 12:23:00 UTC",-73.968102,40.79216,-73.948793,40.809165,2
56414,11.5,"2013-03-06 08:42:00 UTC",-73.972427,40.749025,-73.990575,40.740285,5
24085,5,"2013-03-28 08:44:59 UTC",-73.978529,40.782965,-73.969174,40.791896,1
11286,9,"2013-03-08 09:30:06 UTC",-74.009065,40.719112,-73.995088,40.734668,1
17898,9,"2013-03-02 20:45:00 UTC",-73.98026,40.748515,-73.95799,40.765,1
58349,5.5,"2013-03-29 06:38:44 UTC",-73.948518,40.770765,-73.956203,40.778846,1
27045,5.5,"2013-03-02 15:44:49 UTC",-73.96589,40.765363,-73.952903,40.77212,2
17567,5,"2013-03-09 00:23:00 UTC",-74.004387,40.730672,-74.008903,40.725887,5
28051,11.5,"2013-03-09 01:23:44 UTC",-74.001366,40.731089,-73.984111,40.769794,1
2882,6,"2013-03-07 01:15:49 UTC",-73.994668,40.745296,-73.995932,40.75919,1
45696,18.5,"2013-03-23 14:47:00 UTC",-73.985887,40.759447,-74.015277,40.709812,6
29641,8,"2013-03-29 13:01:00 UTC",-73.98599,40.760477,-73.99211,40.767347,4
145,3.5,"2013-03-27 15:39:00 UTC",-73.986087,40.762642,-73.984788,40.766495,1
59719,57.33,"2013-03-15 07:45:00 UTC",-73.939882,40.794307,-73.782687,40.644122,1
13278,10.5,"2013-03-08 09:50:49 UTC",-74.015322,40.714427,-74.007838,40.742595,1
20012,10.5,"2013-03-27 10:57:00 UTC",-74.005252,40.741087,-74.01468,40.714247,1
30636,5.5,"2013-03-18 06:30:11 UTC",-73.977497,40.752938,-73.9856,40.759888,1
22976,4.5,"2013-03-20 09:21:00 UTC",-73.956373,40.780767,-73.957475,40.776782,1
36917,11.5,"2013-03-19 22:17:23 UTC",-73.954429,40.773972,-73.979202,40.741891,1
25240,24.5,"2013-03-19 21:53:00 UTC",-73.959675,40.762752,-74.001433,40.687717,1
64404,11.5,"2013-03-02 03:13:00 UTC",-73.993638,40.762255,-74.010507,40.731472,1
48757,57.33,"2013-03-29 13:56:58 UTC",-73.789978,40.645884,-73.983175,40.763226,2
59506,8,"2013-03-07 15:21:11 UTC",-73.952852,40.786567,-73.961238,40.771663,1
43788,75,"2013-03-23 12:43:00 UTC",-74.034303,40.72104,-74.034303,40.72104,2
9817,11.5,"2013-03-07 16:11:00 UTC",-73.971897,40.792068,-73.94925,40.771942,1
18872,16.5,"2013-03-09 12:32:34 UTC",-73.981702,40.77364,-73.975681,40.74448,1
30420,21.5,"2013-03-09 06:07:42 UTC",-73.994131,40.751338,-73.949565,40.827548,1
1259,8.5,"2013-03-02 15:04:01 UTC",-73.963529,40.7744,-73.982773,40.776384,1
25304,6,"2013-03-11 12:21:00 UTC",-73.96359,40.773945,-73.969417,40.76605,1
23639,12,"2013-03-07 14:43:25 UTC",-73.997087,40.757551,-74.00136,40.731124,1
67326,5.5,"2013-03-31 02:29:07 UTC",-73.989091,40.726059,-73.989582,40.735656,1
64037,8.5,"2013-03-15 13:03:56 UTC",-73.989711,40.741387,-73.981822,40.744992,2
46836,11,"2013-03-07 23:06:42 UTC",-73.997554,40.721477,-73.989567,40.701635,1
69599,9.5,"2013-03-29 20:18:51 UTC",-73.965966,40.75796,-73.990122,40.756411,1
41994,9,"2013-03-12 00:42:00 UTC",-73.9782,40.766797,-73.947745,40.78128,1
2093,6.5,"2013-03-30 12:53:21 UTC",-73.968281,40.801493,-73.97808,40.78664,3
6288,8,"2013-03-10 10:52:00 UTC",-73.963725,40.76142,-73.982673,40.743462,1
48119,13,"2013-03-16 01:18:00 UTC",-74.013497,40.702412,-74.004262,40.747712,1
50937,8,"2013-03-08 04:43:24 UTC",-74.007862,40.741096,-73.995155,40.759453,1
68144,7.5,"2013-03-23 19:05:00 UTC",-73.984915,40.728042,-73.999685,40.730167,6
60584,4.5,"2013-03-02 15:29:02 UTC",-73.957852,40.776551,-73.957557,40.768537,1
25628,15,"2013-03-30 02:49:48 UTC",-74.008465,40.740548,-74.008733,40.741295,1
66979,15,"2013-03-08 10:53:00 UTC",-74.003963,40.707402,-73.97564,40.75112,1
39228,9,"2013-03-08 13:31:49 UTC",-74.005236,40.735978,-73.998035,40.750054,1
34609,15.5,"2013-03-06 13:00:00 UTC",-73.951232,40.782475,-73.978058,40.759082,1
31090,12.5,"2013-03-19 17:43:26 UTC",-73.969999,40.758139,-73.97793,40.725441,1
11802,10,"2013-03-06 13:25:00 UTC",-73.98142,40.765247,-73.96327,40.774827,1
10816,30.33,"2013-03-29 09:37:44 UTC",-73.906043,40.772872,-73.971763,40.743717,1
31101,7.5,"2013-03-07 14:42:47 UTC",-73.972871,40.761538,-73.960216,40.774658,1
48648,9,"2013-03-08 18:02:00 UTC",-73.959157,40.7752,-73.980025,40.770697,2
64975,11.5,"2013-03-28 07:52:00 UTC",-74.00207,40.730072,-73.973827,40.760372,1
